LigandID,Score,SMILES,OnBits
7457,52.4,O=C(N[C@@]1(C(C)C)C(=O)N2[C@@H](CC(C)C)C(=O)N3[C@@H]([C@]2(O)O1)CCC3)[C@H]1C[N+@@H](C)[C@@H]2[C@@H](c3c4c([nH]cc4C2)ccc3)C1,"91,140,147,457,807,844"
876,-5.2,OCC12[C@@H](O)[C@@H](O)[C@H](O)C(O1)CO2,"19,36,46,80,83,100,151,222,233,356,389,463,527,528,656,713,795,807,841,899,916,926,1017,1019"
1601,-3.6,O=C(N(C)C)[C@H](N(C(=O)/C=C\C)CCC)CC,"1,31,33,80,113,139,208,271,294,297,460,472,520,538,552,597,615,629,650,694,737,794,807,837,844,860,881,893,927,1001"
5641,2.9,O=C([O-])[C@H](NC(=O)c1ccc(CCc2c3C(=O)N=C(N)Nc3[nH]c2)cc1)CCC(=O)[O-],"1,21,78,80,90,95,117,128,134,147,202,209,219,241,310,314,325,334,356,361,364,378,411,433,457,486,499,540,613,641,643,649,650,673,690,697,715,721,726,730,735,736,739,766,785,806,807,831,849,855,882,893,935,960,973,1000"
3463,3.1,O[C@H]([C@H](C)[N+H]1CCC(Cc2ccccc2)CC1)c1ccc(O)cc1,"91,140,147,457,807,844"
2255,-2.5,O=C(O[C@@H]1[C@@H](C(C)C)CC[C@H](C)C1)c1c(N)cccc1,"1,12,33,64,81,102,106,124,145,147,175,185,253,268,273,283,285,301,302,348,356,423,433,494,650,695,726,728,794,798,807,849,859,892,893,910,926,967,1004,1019"
5286,45.1,C(C)(C)[C@H]1[C@]2(C)[C@@H]([C@@]3(C)[C@@](C)([C@H]4[C@](C)([C@H]5[C@](C)(C(C)=CCC5)CC4)CC3)CC2)CC1,"1,8,10,33,36,87,93,123,138,175,243,250,253,267,283,301,310,345,356,412,452,453,478,527,568,592,698,712,732,742,757,768,849,860,889,926,994,1019"
1699,-1.8,O=C1N(C)C(=O)NC(=O)[C@]1(CC)c1ccccc1,"33,36,64,74,76,80,90,121,151,175,228,255,264,269,294,314,327,336,356,389,556,650,713,726,772,849,876,935,981,987"
3917,18.9,[N+H2](C)[C@H]1CC=2[C@](C)([C@@H]3[C@H]([C@@H]4C5(C([C@H](C)[N+@H](C)C5)CC4)CC3)CC=2)CC1,"91,140,147,457,807,844"
7141,42.8,O=C(OCC(=O)[C@]12[C@@]3(C)[C@@H]([C@H]4[C@@H]([C@@H](O)C3)[C@@]3(C)C(=CC(=O)C=C3)CC4)C[C@@H]1O[C@@H](C1CCCCC1)O2)C(C)C,"1,2,4,33,36,46,51,78,80,84,124,125,147,162,182,199,233,240,247,250,261,268,276,283,301,314,325,356,373,404,408,412,453,465,504,519,525,538,547,579,582,585,622,628,639,650,656,676,679,695,703,706,714,787,807,849,852,890,893,897,914,924,926,967,973,980,997,1009,1019"
365,-5.1,O=C(C)c1cc(O)c(O)cc1,"33,125,184,315,356,361,451,578,583,589,617,650,673,726,796,807,849,875,893,1017"
7137,30.6,O=C(O[C@@H]1[C@H](OC)C2(OC)O[C@H]3c4c(c(O)c(OC)cc4)C4(C2([N+H2]CC4)C3)C1)/C=C/c1cc(O)c(OC)cc1,"91,140,147,457,807,844"
5299,9.4,Fc1cc2onc(C3CC[N+H](CCC=4C(=O)N5C(=NC=4C)CCCC5)CC3)c2cc1,"91,140,147,457,807,844"
3957,-0.4,O(C[C@H](O)C[N+H2]CCc1cc(OC)c(OC)cc1)c1cc(C)ccc1,"91,140,147,457,807,844"
337,-3.8,OCC[N+H](CCO)CCO,"91,140,147,457,807,844"
50,-3.8,Oc1ccccc1,"64,65,175,356,389,578,726,745,754,807,849"
8300,25.8,P(=O)(OP(=O)(OP(=O)(OC[C@H]1[C@@H](O)C[C@@H](N2C(=O)N=C(N)C=C2)O1)[O-])[O-])(OP(=O)(OC[C@H]1[C@H](O)[C@@H](O)[C@H](N2C(=O)NC(=O)C=C2)O1)[O-])[O-],"4,62,75,77,80,81,90,112,147,152,192,233,240,257,268,299,314,356,377,378,414,424,433,439,454,463,485,486,498,563,564,574,577,587,606,610,650,656,692,695,706,708,715,721,726,737,758,795,807,820,831,849,854,863,880,896,897,926,935,965,976,1018,1019"
8422,111.0,O=C(O[C@H]1[C@](O)(C(=O)OC)[C@@H]2N(C)c3c(cc(c(OC)c3)[C@]3(C(=O)OC)c4[nH]c5c(c4CC[N+H]4C[C@](O)(CC)C[C@@H](C3)C4)cccc5)[C@]32[C@H]2[C@]1(CC)C=CC[N+H]2CC3)C,"91,140,147,457,807,844"
8220,79.9,Clc1c(OC)cc2cc1N(C)C(=O)C[C@@H](OC(=O)[C@@H](N(C(=O)CC(C)C)C)C)[C@]1(C)O[C@@H]1[C@H](C)C1OC(=O)NC(O)([C@H](OC)/C=C/C=C(/C)\C2)C1,"1,33,34,36,42,46,50,59,79,80,90,102,106,115,121,122,130,139,147,154,179,214,225,231,232,249,250,264,266,271,283,285,287,288,314,338,349,356,482,497,512,527,540,561,568,650,652,656,659,669,672,679,695,698,733,750,779,795,798,801,807,823,841,849,850,857,861,862,875,881,883,884,893,901,926,935,937,946,953,955,972,978,987,994,1000,1011,1019,1023"
928,-5.4,O(C)[C@H]1[C@H](O)[C@H](O)[C@H](O)[C@H](CO)O1,"13,33,80,210,222,233,279,299,463,489,492,610,656,695,740,807,820,841,897,898,937,953,1019"
2861,5.6,O[C@H]1[C@@H]2Oc3c(O)ccc4c3[C@@]32[C@H]([C@@H]([N+@@]([O-])(C)CC3)C4)C=C1,"91,140,147,457,807,844"
8485,70.0,O=C(O[C@@H]1[C@@H](O)[C@H](O)[C@H](O)[C@@H](CO)O1)[C@@]1(C)[C@H](O)[C@@H](O)C[C@@]2(C)[C@H]3[C@](C)([C@]4(CO)C([C@H]5[C@@](C(=O)O[C@@H]6[C@H](O)[C@H](O)[C@@H](O)[C@H](CO)O6)(CC4)CCC(C)(C)C5)=CC3)CC[C@H]12,"13,33,36,62,80,102,124,138,155,188,190,198,210,222,233,250,256,267,280,299,301,308,312,356,389,409,412,453,463,478,489,492,544,555,598,600,610,636,650,656,679,695,708,715,740,748,757,781,807,820,833,849,853,893,897,926,945,949,953,981,998,1010,1019,1020"
2012,2.6,C[N+@@H]1CC=2c3c(cccc3)Cc3c(cccc3)C=2CC1,"91,140,147,457,807,844"
6676,28.7,ClCC(=O)[C@]1(OC(=O)CC)[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@@]1(F)[C@@]3(C)C([C@H](F)C[C@H]21)=CC(=O)C=C3,"22,32,33,36,80,84,85,129,170,175,233,250,251,268,285,294,314,356,362,403,412,414,424,434,519,532,534,547,593,611,616,650,655,659,667,679,693,695,748,750,753,760,767,781,787,804,807,826,835,836,849,866,893,898,904,926,951,967,973,997,1002,1019"
6794,10.6,O=C(COc1c(OC)cc(CCC)cc1)N1CCN(C(=O)COc2c(OC)cc(CCC)cc2)CC1,"3,33,80,94,104,163,219,221,222,249,294,310,356,411,428,456,512,565,650,695,702,726,730,760,776,783,794,807,841,849,875,893,926,935,946,980,985,1009"
8119,52.7,O(C[C@H]1[C@H](O)[C@H](OC)[C@H](O)[C@H](O[C@@H]2C[C@]3(O)[C@@](C)([C@H]4[C@H]([C@]5(O)[C@@](C)([C@H](C6=CC(=O)OC6)CC5)CC4)CC3)CC2)O1)[C@@H]1[C@@H](C)O[C@H](O)C[C@H]1O,"9,33,36,57,67,68,80,84,109,112,119,124,130,138,233,245,250,263,268,285,298,299,301,313,314,324,336,356,357,388,412,426,441,443,449,451,463,472,476,485,493,519,521,529,555,574,609,610,637,650,656,679,682,687,694,695,699,722,776,782,805,807,811,817,823,841,849,854,857,869,897,912,926,937,953,1008,1019"
1146,-3.5,O=C(N([C@H]([C@H](O)c1ccccc1)C)C)C,"0,1,33,64,139,175,220,222,227,283,341,356,389,512,557,564,650,668,726,744,807,849,881,886,893,958,1017"
239,-4.2,[C@@H]1([C@@H]2C[C@H]3O[C@@H]3CC2)OC1,"10,246,268,301,320,422,553,585,656,787,795,802,897,899,926,935,954,1019,1023"
8159,54.5,FC(F)(F)C(=O)N[C@H]1[C@H](O)[C@@H](C)O[C@H](O[C@@H]2c3c([O-])c4C(=O)c5c(OC)cccc5C(=O)c4c([O-])c3C[C@@](O)(C(=O)COC(=O)CCCC)C2)C1,"12,15,33,36,52,61,64,80,114,121,128,130,139,147,169,223,233,249,264,268,271,285,294,298,314,320,321,352,356,357,361,362,375,379,386,387,402,412,429,452,463,468,485,490,495,505,512,540,550,565,587,591,604,624,639,647,650,656,677,679,687,695,697,715,722,723,726,751,765,794,802,807,841,842,849,887,893,897,904,926,940,946,964,973,979,980,984,1019"
2500,-4.0,O(C[C@H]1C(C)(C)O1)c1c2c(occ2)cc2OC(=O)C=Cc12,"33,36,46,80,109,112,166,184,193,207,209,239,250,278,314,333,356,400,406,417,428,512,580,600,614,650,656,695,709,726,751,784,787,803,849,852,875,1017,1019"
2551,-1.9,O(C)c1c2O[C@H]3[C@]4(c2c(cc1)C[N+@H](C)CC4)C=C[C@H](O)C3,"91,140,147,457,807,844"
813,-5.1,O[C@H]([C@@H]([N+H3])C)c1cc(O)c(O)cc1,"91,140,147,457,807,844"
5470,7.1,O=C(OC)C=1[C@H]2[C@H]([C@H](O[C@H]3[C@@H](O)[C@H](O)[C@H](O)[C@H](CO)O3)OC=1)[C@@H](C)O[C@H](OC)C2,"13,16,33,80,128,145,171,210,213,222,233,268,285,299,308,356,357,365,383,410,455,463,485,489,492,525,610,650,656,686,687,695,706,722,740,751,772,779,807,820,841,849,854,869,893,897,906,926,937,953,1019"
1400,-3.5,OCC(=C)[C@@H]1C[C@@]2(C)[C@@H](C)CCC[C@H]2CC1,"4,33,36,39,75,80,141,169,222,250,285,290,301,342,343,453,470,528,561,640,679,705,807,898,920,926,928,956,974,1002,1019,1022"
1697,-2.3,O=C1Oc2c(ccc3O[C@H](C(O)(C)C)Cc23)C=C1,"11,33,114,133,203,231,239,250,280,314,356,361,392,438,474,561,580,614,650,656,716,726,750,758,762,803,807,831,849,881,884,926,961,962,1019"
955,-4.5,O=C(OCCCC)c1ccc(O)cc1,"13,33,80,145,147,289,294,356,361,498,568,578,591,606,650,673,695,710,718,726,745,754,794,807,849,887,893"
4446,11.0,S(=O)(=O)(O[C@H]1CC=2[C@@](C)([C@@H]3[C@@H]([C@@H]4[C@](C)(C(=O)CC4)CC3)CC=2)CC1)[O-],"7,16,33,36,53,61,110,119,121,138,231,239,245,250,285,301,302,314,350,356,377,452,504,519,529,598,622,650,694,695,696,714,715,757,758,767,831,849,860,901,926,1019"
4122,5.3,O=C(OCC)C(CC[N+H]1CCOCC1)(c1ccccc1)c1ccccc1,"91,140,147,457,807,844"
3724,1.0,O=C(O[C@@H]1C[N+@@H](CC)CCC1)C(O)(c1ccccc1)c1ccccc1,"91,140,147,457,807,844"
4689,22.5,O(C)c1c(OC)ccc-2c1[C@@H](CO)N(C)c1c3c(cc4OCOc4c3)ccc-21,"33,80,94,106,121,146,203,213,222,232,249,287,310,325,333,352,356,384,441,492,511,512,527,575,604,613,624,656,680,695,726,738,776,807,831,832,836,839,841,849,875,878,881,926,935,946,997,1019"
371,-4.1,O[C@@H]([C@@H]([N+H3])C)c1ccccc1,"91,140,147,457,807,844"
8552,102.7,O=C([O-])[C@@]12[C@H](C=3[C@@](C)([C@@]4(C)[C@@H]([C@@]5(C)[C@@H](C(C)(C)[C@H](O[C@H]6[C@H](O[C@@H]7[C@@H](O[C@H]8[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O8)[C@H](O)[C@@H](O)[C@@H](CO)O7)[C@@H](O)[C@H](O)CO6)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,"13,22,33,36,53,73,80,86,138,155,181,202,210,222,233,240,249,250,265,267,280,285,292,299,301,308,322,354,356,357,389,409,412,418,453,463,478,489,492,549,550,555,576,598,600,610,650,656,669,679,695,715,722,729,740,757,772,781,802,807,820,831,833,848,849,857,869,871,889,893,897,899,904,926,927,938,939,953,981,1010,1019"
1599,-4.2,O[C@@H]([C@H]([N+H2]C(C)C)CC)c1cc(O)c(O)cc1,"91,140,147,457,807,844"
769,-4.3,S[C@@H]([C@H](S)C(=O)[O-])C(=O)[O-],"1,108,174,202,229,457,558,650,715,807,893,1022"
4609,1.7,Clc1cc(N2CC[N+H](CCCN3C(=O)N4C(=N3)C=CC=C4)CC2)ccc1,"91,140,147,457,807,844"
7056,17.2,Clc1c([C@@]2(Cn3ncnc3)O[C@H](COc3ccc(N4CC[N+H](C(C)C)CC4)cc3)CO2)ccc(Cl)c1,"91,140,147,457,807,844"
6434,60.3,O[C@@H]1C(C)(C)[C@@H]2[C@](C)([C@H]3[C@@](C)(C45[C@H]([C@@H]6[C@](O)(C)C[C@@H](/C=C(\C)/C)OC6(OC4)C5)CC3)CC2)CC1,"31,33,36,46,124,130,138,157,200,201,232,233,234,242,250,265,267,279,301,310,349,412,426,453,478,492,519,527,548,549,555,562,610,619,656,679,680,694,733,747,755,760,788,807,882,889,904,926,927,1013,1017,1019"
5584,23.4,O(C)[C@@]12[C@@H](C(O)(C)C)CC3(C45[C@@H]1Oc1c(O)ccc(c41)CC3[N+@H](CC1CC1)CC5)C=C2,"91,140,147,457,807,844"
100,-3.1,S=C1N(C)C=CN1,"33,77,87,90,97,121,356,385,482,501,676,693,776,777,806,823,849,935"
6506,20.7,S(=O)(=O)(N1CC[N+H](C)CC1)c1cc(c(OCC)cc1)C1=Nc2c(CCC)nn(C)c2C(=O)N1,"91,140,147,457,807,844"
2291,-1.0,O=C(O[C@]1([C@H](C)C[N+@@H](C)CCC1)c1ccccc1)CC,"91,140,147,457,807,844"
3375,2.5,O[C@H]1[C@H](O)[C@H]2C(C)(C)CCC[C@]2(C)[C@@H](C/C=C(/C=C)\C)[C@@]1(O)C,"4,33,36,72,80,130,138,208,233,250,256,305,342,356,453,463,477,479,491,531,612,621,632,684,694,717,718,731,733,749,807,836,926,959,1000,1004,1017,1019"
7689,134.8,O(C)c1c([C@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@H](CO)O2)c([O-])c2C(=O)C=C(c3ccc(O[C@H]4[C@H](O)[C@H](O)[C@H](O)[C@H](CO)O4)cc3)Oc2c1,"13,33,48,49,64,80,121,136,210,222,233,249,271,299,314,322,356,463,489,492,501,512,524,531,580,610,624,630,650,656,666,667,670,695,696,715,718,726,740,751,779,784,789,807,819,820,827,841,849,865,875,896,897,920,946,953,960,964,974,992,1019"
4586,8.6,S(C)c1cc2N(CC[C@@H]3[N+@@H](C)CCCC3)c3c(Sc2cc1)cccc3,"91,140,147,457,807,844"
4376,14.4,O=C(C)[C@H]1[C@]2(C)[C@@H](O)C[C@H]3[C@@](O)([C@@]2(O)CC1)CC=C1[C@]3(C)CC[C@@H](O)C1,"33,36,61,106,113,120,121,130,133,138,157,231,233,250,268,289,301,308,331,345,356,439,478,504,508,513,590,650,668,676,682,696,757,760,775,804,807,849,850,860,893,897,926,1017,1019,1021"
7904,42.0,O=C(O[C@]12[C@H](O)[C@@H](OC)[C@]3(O)[C@H](OC(=O)c4ccccc4)[C@H]1[C@@H](C14[C@@H](OC)C[C@@H](O)[C@@]5(COC)[C@@H]1[C@@H](OC)[C@H]2[C@@H]4[N+@@H](C)C5)C3)C,"91,140,147,457,807,844"
2892,-3.4,Oc1c(O)ccc(CC[N+H2][C@H](CCc2ccc(O)cc2)C)c1,"91,140,147,457,807,844"
5176,4.5,Oc1cc(C)c2O[C@](CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)(C)CCc2c1,"1,33,36,53,80,118,138,146,167,170,212,250,258,262,270,283,356,367,406,435,561,578,585,599,656,698,701,714,726,739,740,741,745,755,795,807,823,836,849,875,887,926,929"
3633,3.9,O=C1N2[C@@H]3C([C@@H]4/C(=C\CO)/C[N+H]5[C@@H](C3(c3c2cccc3)CC5)C4)=CC1,"91,140,147,457,807,844"
3876,9.8,O=C1O[C@@]2(C)OC34[C@@H]5[C@H]([C@@]6(C)C(=CC5)C[C@H](O)CC6)CCC13[C@@H]2CC4,"12,16,33,36,48,65,111,138,228,231,233,238,250,258,260,264,267,301,314,356,366,439,478,479,504,519,529,572,590,598,611,645,650,656,694,696,706,757,775,806,807,849,850,860,867,926,933,1019"
4088,10.4,O=C(C)N1[C@@H]2[C@H]3[C@@H](O)OCC=C4[C@@H]3C[C@@H]3[N+H](C4)CCC23c2c1cccc2,"91,140,147,457,807,844"
1603,-3.6,O=C(N(C)C)[C@@H](N(C(=O)/C=C\C)CCC)CC,"1,31,33,80,113,139,208,271,294,297,460,472,520,538,552,597,615,629,650,694,737,794,807,837,844,860,881,893,927,1001"
2719,-2.4,Clc1cc2C(c3ccccc3)=NCc3n(-c2cc1)cnn3,"61,64,91,95,105,135,136,140,165,175,216,271,281,326,352,356,378,389,421,547,561,564,624,659,724,726,736,816,825,839,843,849,856,871,875,881,891,926,932,935"
1680,0.6,C(C)(C)(C)c1cc(C)c(CC2=[N+H]CCN2)c(C)c1,"91,140,147,457,807,844"
7377,33.6,O=C(OCC1=C(C)OC(=O)O1)c1c2n(Cc3ccc(-c4c(C5=NC(=O)ON5)cccc4)cc3)c(OCC)nc2ccc1,"15,33,64,73,80,87,90,96,136,145,147,155,175,214,215,222,237,248,289,294,310,314,335,349,352,356,368,373,378,416,423,428,458,461,466,493,494,499,514,515,547,561,580,585,611,649,650,656,659,662,695,698,726,730,741,745,746,752,802,807,831,835,838,849,852,893,896,912,935,967,984"
1352,-4.7,O(C[C@H]1OC(=O)NC1)c1cc(C)cc(C)c1,"33,80,90,112,264,314,322,356,367,428,444,470,476,512,610,628,650,656,695,698,749,750,799,842,849,875,887,888,912,926,929,938,1019"
1165,-2.9,S=C(SC(=S)N(C)C)N(C)C,"27,33,97,110,116,139,280,487,519,629,807,823,881"
3369,10.3,Oc1cc2[C@]3(C)[C@H](C)C([N+@H](CCc4ccccc4)CC3)Cc2cc1,"91,140,147,457,807,844"
3999,12.2,O(C)c1c(OC)c2[C@H](O)O[C@H]3[C@@H]([C@@H]4[N+@H](C)CCC4=CC3)c2cc1OC,"91,140,147,457,807,844"
6066,10.7,O(C)c1c(O[C@@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O2)cc2OC=C(c3ccc(O)cc3)C(=O)c2c1,"13,33,80,136,209,210,221,222,233,237,249,289,299,304,314,333,352,356,384,463,465,489,492,512,524,525,578,610,624,650,656,667,690,695,696,726,740,745,754,784,807,820,841,849,875,896,897,946,953,989,1017,1019"
4391,0.5,OCC[N+](CCO)(CCCCCCCCCCCC)Cc1ccccc1,"33,42,64,80,117,119,175,222,288,294,356,379,389,414,420,473,501,543,565,591,722,726,730,784,794,807,849,887,913,920"
6554,7.6,O=C(OC[C@]12C(=O)O[C@]3(C)[C@@]1(O[C@H]1[C@@H](O)[C@H](O)[C@H](O)[C@H](CO)O1)C[C@@H]2[C@H](O)C3)c1ccccc1,"5,13,33,36,41,64,80,111,145,147,175,204,210,222,233,250,258,270,299,314,356,361,389,427,463,466,489,492,498,519,588,594,606,610,644,650,656,675,679,695,726,740,766,807,820,843,849,884,893,897,905,916,926,953,961,967,1019"
7795,40.5,O=C(N[C@@]1(C(C)C)C(=O)N2[C@@H](Cc3ccccc3)C(=O)N3[C@H]([C@@]2(O)O1)CCC3)[C@H]1C[N+@@H](C)[C@@H]2[C@H](c3c4c([nH]cc4C2)ccc3)C1,"91,140,147,457,807,844"
5819,24.7,F[C@@]12[C@@H](O)C[C@@]3(C)[C@](O)(C(=O)COC(=O)C)C(=C)C[C@@H]3[C@@H]1CCC=1[C@@]2(C)C=CC(=O)C=1,"11,18,33,35,36,61,63,80,83,84,130,147,169,170,182,231,233,250,251,301,314,342,356,378,404,412,460,493,504,519,547,600,639,650,679,695,714,748,750,760,767,787,804,807,822,846,849,865,893,904,926,951,967,973,980,988,997,1017,1019"
3852,15.3,O=C1O[C@H](c2cocc2)C[C@@]2(C)[C@@H]1CC(=O)[C@@H]1[C@@H]3C(=O)OC(C3)C[C@@H]21,"33,36,45,87,124,189,231,250,255,268,274,308,314,353,356,366,370,384,390,396,433,453,455,513,519,550,638,650,656,679,726,750,787,816,822,824,849,859,879,912,919,926,928,935,941,1006,1011,1019"
795,-3.6,O=C(c1ccccc1)c1ccccc1,"9,64,105,175,356,361,389,650,726,751,807,849,893,961"
4396,12.8,O(C)[C@]12[N+H]3CC=4[C@@H]([C@H]5[C@H]6N(C(=O)C[C@H]5OCC=4)c4c(cccc4)C16CC3)C2,"91,140,147,457,807,844"
4501,5.3,O=C(OCC[N+@@H]1[C@H](C)[C@@H](c2ccccc2)OCC1)[C@@H](CC)c1ccccc1,"91,140,147,457,807,844"
2533,4.0,O=C1N2C(=Nc3c1cccc3)c1[nH]c3c(c1CC2)cccc3,"64,73,83,90,107,119,127,155,175,275,289,314,333,342,356,361,378,382,385,389,456,472,504,549,650,698,707,714,721,726,759,831,849,926,935,943,978"
4464,2.9,O=C(OCC)C1(c2ccccc2)CC[N+H](CCCNc2ccccc2)CC1,"91,140,147,457,807,844"
655,-3.8,O=C1O[C@@H](CCCCCC)CC1,"0,5,26,33,80,119,133,294,301,314,334,356,367,420,520,530,591,650,656,714,750,794,832,887,926,970,1019"
3365,-0.8,O(CCCCC)c1c(OCC)cc([C@H]2C(=O)NC(=O)S2)cc1,"10,13,33,36,80,90,94,214,225,227,237,255,294,314,356,400,411,419,420,424,425,428,494,587,591,650,675,695,726,745,747,779,794,807,849,875,887,913,946,976,987,1019"
804,-4.1,FC(F)[C@]([N+H3])(C(=O)[O-])CCC[N+H3],"91,140,147,457,807,844"
693,-5.3,O=C1Oc2c(C(C)=C1)ccc(O)c2,"3,14,33,39,171,289,314,333,356,367,381,406,472,578,580,650,656,698,709,726,745,784,803,807,849,852,875"
8699,143.7,O=C(NCC(=O)N)[C@@H](NC(=O)[C@H]1N(C(=O)[C@@H]2NC(=O)[C@@H](CC(=O)N)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@H]([C@@H](CC)C)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@@H]([N+H3])CSSC2)CCC1)CC(C)C,"91,140,147,457,807,844"
2006,-3.5,O=C(OCCC[N+@H]1[C@@H](C)CCCC1)c1ccccc1,"91,140,147,457,807,844"
8403,79.8,O=CO[C@@H]1[C@@H]([C@]2(C)[C@@](O)([C@@H]3[C@H]([C@]4(C)[C@H](C[C@@H](O[C@@H]5O[C@H](C)[C@H](O[C@H]6O[C@@H](C)[C@H](O[C@H]7O[C@@H](C)[C@H](O)[C@H](O)C7)[C@@H](O)C6)[C@H](O)C5)CC4)CC3)CC2)C1)C1=CC(=O)OC1,"2,20,33,36,57,63,68,77,84,109,119,130,138,144,157,169,214,233,245,250,268,285,287,301,313,314,324,356,357,407,412,421,441,453,463,485,493,519,528,529,550,555,562,589,609,611,650,656,660,673,679,682,687,694,695,722,739,754,798,805,807,811,842,849,897,904,926,927,956,964,1004,1008,1017,1019"
432,-3.9,O[C@H]1[C@H](C)CC[C@H](C(=C)C)C1,"19,33,89,120,233,268,285,301,342,398,801,807,835,846,849,898,926,974,1017,1019,1020,1022"
1437,-4.3,Clc1c(OCC=C)ccc(CC(=O)[O-])c1,"80,86,94,144,202,284,310,325,342,356,366,428,515,561,621,650,659,694,695,715,726,730,785,798,807,849,875,893,931,940,946,950,991"
6771,28.3,F[C@@]12[C@H](O)C[C@@]3(C)[C@@](OC(=O)c4ccccc4)(C(=O)CO)[C@@H](C)C[C@H]3[C@H]1CCC=1[C@@]2(C)C=CC(=O)C=1,"18,33,36,61,64,80,84,86,129,145,170,175,182,222,233,250,251,268,285,301,314,356,361,389,404,412,414,424,460,504,519,528,532,534,547,588,600,606,611,640,650,660,679,695,714,726,748,750,760,767,787,804,807,849,866,893,904,926,951,961,967,973,997,1002,1019"
5886,3.6,FC(F)(F)c1cc2N(CCCN3CC[N+H](CCO)CC3)c3c(Sc2cc1)cccc3,"91,140,147,457,807,844"
831,-5.1,O=C1C(C)=CC(=O)c2c([O-])cccc12,"15,33,64,84,173,190,271,298,314,352,356,378,385,452,624,650,698,707,715,723,726,744,747,849,855,970,984"
1047,-3.3,C(=C)(C)[C@@H]1[C@](C=C)(C)CC[C@@H](C(=C)C)C1,"33,36,89,91,94,120,130,138,250,268,301,342,398,469,563,616,621,694,807,876,926,974,999,1016,1017,1019,1020,1022"
7105,47.3,O([C@@H]1O[C@@H](C)[C@H](O)[C@H](O)C1)[C@@H]1C[C@]2(O)[C@@](CO)([C@@H]3[C@@H]([C@]4(O)[C@@](C)([C@H](C5=CC(=O)OC5)CC4)CC3)CC2)CC1,"33,36,57,67,80,84,98,109,119,130,138,169,222,233,245,250,263,268,285,301,313,314,324,336,356,357,389,407,412,426,441,449,463,485,492,493,519,529,550,555,574,609,650,656,679,682,687,695,699,722,754,776,805,807,811,849,857,897,920,926,928,964,1008,1019"
4728,16.9,O(c1cc2c([C@@H]3[C@@H]([C@H]4[C@](C)([C@@](O)(C#C)[C@H](O)C4)CC3)CC2)cc1)C1CCCC1,"3,4,15,33,36,39,49,118,119,123,130,138,212,233,250,261,268,289,301,322,356,360,390,408,412,452,455,519,524,555,595,622,636,674,695,700,713,714,718,726,760,807,823,849,874,875,888,890,909,915,926,974,996,1019"
8561,103.5,O=C([O-])[C@]12[C@H](C=3[C@@](C)([C@@]4(C)[C@H]([C@]5(C)[C@@H](C(C)(C)[C@H](O[C@H]6[C@H](O[C@@H]7[C@H](O[C@H]8[C@H](O)[C@H](O)[C@@H](O)[C@@H](C)O8)[C@H](O)[C@H](O)[C@@H](CO)O7)[C@@H](O)[C@H](O)CO6)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,"13,22,33,36,53,73,80,86,138,155,181,202,210,222,233,240,249,250,265,267,280,285,292,299,301,308,322,354,356,357,389,409,412,418,453,463,478,489,492,549,550,555,576,598,600,610,650,656,669,679,695,715,722,729,740,757,772,781,802,807,820,831,833,848,849,857,869,871,889,893,897,899,904,926,927,938,939,953,981,1010,1019"
5875,2.6,Clc1c([C@@H](OCc2c3c(c(Cl)ccc3)sc2)Cn2cncc2)ccc(Cl)c1,"1,3,15,64,73,77,80,101,131,165,185,216,237,272,316,325,333,349,356,366,378,379,417,439,494,536,542,543,549,552,561,579,630,659,667,675,695,726,737,745,778,805,816,842,843,849,864,875,898,925,932,935,960,974"
7385,66.2,O=C(N(C)[C@@H]1[C@H](OC)[C@]2(C)O[C@H](n3c4c5n2c2c(c5c5c(C(=O)NC5)c4c4c3cccc4)cccc2)C1)c1ccccc1,"4,33,36,45,46,64,90,139,158,175,197,244,250,261,264,267,268,289,314,322,333,355,356,361,362,389,416,443,463,468,521,545,549,560,566,587,633,644,650,656,677,678,689,695,702,720,723,726,796,807,825,841,842,849,881,893,895,926,935,937,950,960,961,967,983,996,1019"
8665,105.6,O=C(O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@@H](CO[C@H]2[C@H](O)[C@H](O)[C@@H](O[C@H]3[C@@H](O)[C@H](O)[C@@H](O)[C@@H](C)O3)[C@@H](CO)O2)O1)[C@]12[C@H]([C@@H](C)[C@@H](C)CC1)C=1[C@](C)([C@@]3(C)[C@H]([C@]4(C)[C@H]([C@H](O)C3)[C@@](CO)(C)[C@H](O)[C@@H](O)C4)CC=1)CC2,"13,33,36,53,73,80,86,102,112,124,138,145,155,157,170,173,190,198,222,233,240,250,285,295,299,301,308,343,356,357,375,389,409,412,418,453,463,466,478,489,492,533,544,550,552,576,598,602,610,636,650,656,679,681,695,715,722,733,740,757,772,781,807,820,822,823,829,833,835,849,854,857,861,869,893,897,913,914,926,945,953,981,998,1007,1012,1019"
